Date,BKR
2015-05-18,0.002581358980180859
2015-05-19,-0.023780683428544336
2015-05-20,-0.0029478800215789747
2015-05-21,0.025209811576235586
2015-05-22,-0.005312598661129986
2015-05-26,-0.014192227394656753
2015-05-27,0.004644258846586036
2015-05-28,-0.0058552067920181194
2015-05-29,-0.000930003244502875
2015-06-01,0.0004667492644865323
2015-06-02,0.013992659904223048
2015-06-03,-0.008126267822415989
2015-06-04,-0.016231178021602344
2015-06-05,0.0163414716754835
2015-06-08,-0.010358599927120848
2015-06-09,0.0003127473945236936
2015-06-10,0.016554698061000295
2015-06-11,-0.010601014162497813
2015-06-12,-0.004192365124387365
2015-06-15,-0.005457675064252987
2015-06-16,-0.0028224468237257883
2015-06-17,0.0033023594309844473
2015-06-18,-0.02350748707115813
2015-06-19,-0.006098554963414604
2015-06-22,0.007750412623228176
2015-06-23,0.007691482901921676
2015-06-24,-0.003975490263610548
2015-06-25,-0.009258929192924592
2015-06-26,-0.002578210055961261
2015-06-29,-0.012762554222335187
2015-06-30,0.009654535503857531
2015-07-01,-0.027390422896165
2015-07-02,0.005665575737855866
2015-07-06,-0.01739831152504201
2015-07-07,0.023271344439203423
2015-07-08,-0.015491158937145477
2015-07-09,0.006863448167872432
2015-07-10,-0.007315185468279695
2015-07-13,0.009881255296099622
2015-07-14,0.01376400353343099
2015-07-15,-0.026664531082827403
2015-07-16,-0.010588034177106298
2015-07-17,-0.009342501700118744
2015-07-20,0.019547191957605348
2015-07-21,0.01984536912955215
2015-07-22,-0.03891827231348821
2015-07-23,0.016815239048339148
2015-07-24,-0.010124606703776462
2015-07-27,-0.015683875474275966
2015-07-28,0.014028405838296676
2015-07-29,0.01912885886670046
2015-07-30,-0.01642329928610009
2015-07-31,-0.00920108517187812
2015-08-03,-0.04471182050682898
2015-08-04,-0.004500594711254413
2015-08-05,0.018625820987015373
2015-08-06,0.00408288798440104
2015-08-07,-0.014851367698879292
2015-08-10,0.037868221025626925
2015-08-11,-0.005014882708761381
2015-08-12,0.018421738659123
2015-08-13,-0.02901015521614947
2015-08-14,0.007557101487311035
2015-08-17,-0.009942218690476623
2015-08-18,-0.0019379597240443136
2015-08-19,-0.04518969161101438
2015-08-20,-0.05047140792862326
2015-08-21,-0.035825824489345015
2015-08-24,-0.07592884510779885
2015-08-25,0.043269220038334
2015-08-26,0.03058224135107257
2015-08-27,0.0924797904677066
2015-08-28,0.01804638338121589
2015-08-31,0.02658106974610308
2015-09-01,-0.02892842100009796
2015-09-02,0.006620167418213585
2015-09-03,0.0014612450639204244
2015-09-04,-0.028456673273728916
2015-09-08,0.014081481098153326
2015-09-09,-0.01888520174783792
2015-09-10,0.013021801329968996
2015-09-11,-0.011177512173528137
2015-09-14,0.0018841753086713542
2015-09-15,0.004512394113361573
2015-09-16,0.04193212001010593
2015-09-17,-0.006647451185885056
2015-09-18,-0.03291743139307146
2015-09-21,0.023564760508437255
2015-09-22,-0.008039342657021442
2015-09-23,-0.005342228230104662
2015-09-24,-0.014629346964156964
2015-09-25,-0.013343544235173477
2015-09-28,-0.03809515019974152
2015-09-29,-0.0005938876432991513
2015-09-30,0.031107400875847402
2015-10-01,-0.016525716700688586
2015-10-02,0.04239944015404684
2015-10-05,0.02399249538562831
2015-10-06,0.012447329544775343
2015-10-07,0.024769703289931222
2015-10-08,0.011467565265390611
2015-10-09,-0.015523978285305384
2015-10-12,-0.013465444072500388
2015-10-13,-0.011853800935798464
2015-10-14,-0.00018180590633720684
2015-10-15,0.021451126006999388
2015-10-16,-0.042000652470079114
2015-10-19,-0.009288184575820368
2015-10-20,-0.003000152871515671
2015-10-21,0.02332092065482727
2015-10-22,0.021687481689791843
2015-10-23,-0.02986147774379022
2015-10-26,-0.027257546868307503
2015-10-27,-0.018299849934082624
2015-10-28,0.02524255508996176
2015-10-29,-0.003976987772393414
2015-10-30,0.0017114577674512965
2015-11-02,0.011579306288003854
2015-11-03,0.02195504746363297
2015-11-04,-0.053250193523189715
2015-11-05,-0.03258324393429146
2015-11-06,0.04410610106312518
2015-11-09,-0.00806460964198974
2015-11-10,-0.03542373779868668
2015-11-11,-0.016656696520736092
2015-11-12,-0.017550981042380953
2015-11-13,-0.009970949668190565
2015-11-16,0.03629854285876144
2015-11-17,0.001620027287887682
2015-11-18,0.044673408547835525
2015-11-19,-0.015673595924582395
2015-11-20,0.002752168898897178
2015-11-23,0.00803774773465138
2015-11-24,0.03247802833196678
2015-11-25,-0.011113777036139139
2015-11-27,0.005333441406578654
2015-11-30,0.024441060385408386
2015-12-01,0.01595566592796449
2015-12-02,-0.016618303008602786
2015-12-03,-0.022840890655840385
2015-12-04,0.0
2015-12-07,-0.05245155518993172
2015-12-08,-0.009827525523136704
2015-12-09,0.0741340629484446
2015-12-10,-0.025457226272265654
2015-12-11,-0.07507743282371537
2015-12-14,-0.021339108484790814
2015-12-15,-0.005985470270917337
2015-12-16,-0.037419255289521836
2015-12-17,-0.03127819170244284
2015-12-18,0.01291554883393986
2015-12-21,-0.003643206579622915
2015-12-22,0.032221309007774535
2015-12-23,0.05446104365341764
2015-12-24,0.001889472508479928
2015-12-28,-0.04254000194949892
2015-12-29,0.017509518532287327
2015-12-30,-0.015702208374787197
2015-12-31,0.008522614064642164
2016-01-04,0.02383521180745629
2016-01-05,-0.028148029190548818
2016-01-06,-0.04943381045775341
2016-01-07,-0.0258880767117321
2016-01-08,-0.022106907191274394
2016-01-11,-0.001683587417463106
2016-01-12,-0.011322692737969042
2016-01-13,-0.04361564396022033
2016-01-14,0.04891719724775845
2016-01-15,-0.03109093988122602
2016-01-19,-0.0025066837001946896
2016-01-20,-0.022870088835341584
2016-01-21,0.0475824906574307
2016-01-22,0.03216290196538085
2016-01-25,-0.06803043570709133
2016-01-26,0.020163072627475076
2016-01-27,0.021516574405907818
2016-01-28,0.0560860182829912
2016-01-29,0.009044163919302184
2016-02-01,-0.005056062412213347
2016-02-02,-0.029799025092575482
2016-02-03,0.05738089071422414
2016-02-04,-0.0038276217045309924
2016-02-05,0.01378830095685979
2016-02-08,-0.04526217831285817
2016-02-09,-0.024988080615824138
2016-02-10,-0.0057487231067751
2016-02-11,-0.0416767706678961
2016-02-12,0.0030167076349529864
2016-02-16,0.032581259508232874
2016-02-17,0.031311104060132156
2016-02-18,-0.01176730691151251
2016-02-19,0.003571769128898783
2016-02-22,0.03203616415864907
2016-02-23,-0.02299354998212577
2016-02-24,-0.013650421981367233
2016-02-25,0.031973459771050816
2016-02-26,0.023121057034745984
2016-02-29,-0.027449915541155168
2016-03-01,0.0324235131039472
2016-03-02,0.025982884518552574
2016-03-03,0.025104590945348226
2016-03-04,-0.0075189788904900245
2016-03-07,0.008225030569637859
2016-03-08,-0.054314925835422745
2016-03-09,0.005902768516130141
2016-03-10,-0.017603367992208296
2016-03-11,0.051917806024781576
2016-03-14,-0.04171213950127839
2016-03-15,0.00752057072749146
2016-03-16,0.038226734408343344
2016-03-17,0.01982567064374674
2016-03-18,0.013458809656265336
2016-03-21,-0.0084317485646066
2016-03-22,-0.012967781519797716
2016-03-23,-0.031660234095672535
2016-03-24,-0.006227953118854379
2016-03-28,-0.018129000556147856
2016-03-29,-0.026214026257657896
2016-03-30,0.015215166785905065
2016-03-31,0.010606789728151433
2016-04-01,-0.02007773040826366
2016-04-04,-0.034458956929205975
2016-04-05,-0.050879454284258885
2016-04-06,0.08816043258802897
2016-04-07,-0.021013522270001306
2016-04-08,0.028141994418681593
2016-04-11,-0.03177886733709501
2016-04-12,-0.012218651021768223
2016-04-13,0.0016976986863892485
2016-04-14,0.045520508385634484
2016-04-15,0.014358593326657898
2016-04-18,0.0433789801676987
2016-04-19,0.01750541637046199
2016-04-20,0.010752842968903442
2016-04-21,-0.006595897969399633
2016-04-22,-0.0055684854638036185
2016-04-25,-0.02993775636199003
2016-04-26,0.016874273214521063
2016-04-27,0.024890586457804176
2016-04-28,0.01959966539747282
2016-04-29,0.01044713958486665
2016-05-02,-0.019851238812612637
2016-05-03,-0.03924068379473333
2016-05-04,-0.02305637428326124
2016-05-05,0.01258694742603339
2016-05-06,0.018424190716300526
2016-05-09,-0.035527538475988774
2016-05-10,0.022146844311653258
2016-05-11,-0.009064739417070533
2016-05-12,0.014502271084838814
2016-05-13,-0.018473386303649586
2016-05-16,0.028007990564814955
2016-05-17,0.020052030850704616
2016-05-18,-0.01816228181172541
2016-05-19,-0.015451707164726547
2016-05-20,0.001989279837848912
2016-05-23,-0.0097060600266341
2016-05-24,-0.02071747402170221
2016-05-25,0.03616897870464264
2016-05-26,0.0004392832679001035
2016-05-27,0.014096874707827833
2016-05-31,0.0073847645594675715
2016-06-01,-0.0010780139379398257
2016-06-02,-0.009281044791181414
2016-06-03,0.007407439359692347
2016-06-06,0.07093402952562244
2016-06-07,-0.01252007269484301
2016-06-08,-0.019836314110348252
2016-06-09,-0.007928360666489609
2016-06-10,-0.03385911412419973
2016-06-13,-0.00957759241087519
2016-06-14,0.0024173615801887927
2016-06-15,0.008331647075999316
2016-06-16,-0.0008700113602230219
2016-06-17,0.018716353991650392
2016-06-20,-0.020081139033407802
2016-06-21,0.015914339406150946
2016-06-22,-0.011588016967323811
2016-06-23,0.024098867830730786
2016-06-24,-0.041339599127054094
2016-06-27,-0.0698807271134001
2016-06-28,0.038754450538160734
2016-06-29,0.0325014199495115
2016-06-30,0.00044353027925780886
2016-07-01,0.015510751148819057
2016-07-05,-0.038839335622000815
2016-07-06,0.003632127274042052
2016-07-07,-0.015154691257824537
2016-07-08,0.0034452286037023327
2016-07-11,-0.002060198862895546
2016-07-12,0.05091746740897607
2016-07-13,-0.012221787165072828
2016-07-14,0.020327176824742166
2016-07-15,-0.005630114187119006
2016-07-18,0.020469964007308272
2016-07-19,-0.023900418345716434
2016-07-20,-0.0006562076438128006
2016-07-21,-0.02668995133306129
2016-07-22,0.0013486649435026088
2016-07-25,-0.01885525518857123
2016-07-26,0.024479587350842325
2016-07-27,-0.0055828896567724495
2016-07-28,0.0341342389368644
2016-07-29,0.03865363538510391
2016-08-01,-0.043487278730936274
2016-08-02,0.020327821107095856
2016-08-03,0.009640143046563798
2016-08-04,0.0025552296640716232
2016-08-05,-0.0004247616798802589
2016-08-08,0.019762017670769794
2016-08-09,-0.0029172389058558235
2016-08-10,-0.0022988121646525528
2016-08-11,0.018223571348461975
2016-08-12,0.02365762078258804
2016-08-15,0.01768487303456112
2016-08-16,0.01105879710780533
2016-08-17,-0.009374903250290001
2016-08-18,0.02622200204167413
2016-08-19,0.012488135778953247
2016-08-22,-0.017077740041487544
2016-08-23,0.0011581723780631492
2016-08-24,-0.012148143441899184
2016-08-25,0.008198357112793708
2016-08-26,-0.015295300476260598
2016-08-29,-0.004128863494154644
2016-08-30,-0.012833041247782395
2016-08-31,-0.01740000264421948
2016-09-01,0.014247737762161927
2016-09-02,-0.0010036474423381625
2016-09-06,0.003615995955235096
2016-09-07,-0.0012007582934449035
2016-09-08,0.027855598724679798
2016-09-09,-0.0419186405643549
2016-09-12,0.011396227106123868
2016-09-13,-0.02736400085655044
2016-09-14,0.0016547600125438322
2016-09-15,0.01569603688095822
2016-09-16,-0.01586024344951864
2016-09-19,0.0020662439453582593
2016-09-20,-0.00041239667693482307
2016-09-21,0.03527207136099508
2016-09-22,-0.0007970210527891153
2016-09-23,-0.018145208458750783
2016-09-26,-0.001625006730152423
2016-09-27,-0.02237596873928771
2016-09-28,0.03662122473358731
2016-09-29,0.00782800603393019
2016-09-30,0.005178297046606772
2016-10-03,-0.008718179625002764
2016-10-04,-0.0013991437032998544
2016-10-05,0.025220496368386858
2016-10-06,0.020890048478610534
2016-10-07,0.010518287416060756
2016-10-10,0.009651820890720364
2016-10-11,-0.015557661937988798
2016-10-12,-0.006093097114917456
2016-10-13,0.005747417560719725
2016-10-14,-0.014285972331876118
2016-10-17,-0.007729414061431461
2016-10-18,0.00486875045537527
2016-10-19,0.023837108808250518
2016-10-20,-0.010978570757537054
2016-10-21,0.0019137954766543785
2016-10-24,-0.0038204780585806564
2016-10-25,0.04295289951616721
2016-10-26,0.006802921512059745
2016-10-27,-0.003835185373508021
2016-10-28,0.08377671529798958
2016-10-31,-0.06292278516627126
2016-11-01,-0.0010831619482670751
2016-11-02,-0.015901871115185484
2016-11-03,0.0169463584251881
2016-11-04,0.05252653217175407
2016-11-07,0.010325239523208518
2016-11-08,0.0025549590040618853
2016-11-09,0.002378340280270619
2016-11-10,0.006271443249473485
2016-11-11,-0.012295836017707007
2016-11-14,0.005968569604952512
2016-11-15,0.034412919709660095
2016-11-16,0.0024577843256370357
2016-11-17,0.000981086918412366
2016-11-18,-0.00604303558236996
2016-11-21,0.01906032756320397
2016-11-22,-0.007255692135151537
2016-11-23,0.006983817658185121
2016-11-25,-0.001935015488693792
2016-11-28,-0.009857870958137394
2016-11-29,-0.012894021209678308
2016-11-30,0.06365730308490924
2016-12-01,-0.005129791567825337
2016-12-02,0.0203127233880962
2016-12-05,0.01546679792636163
2016-12-06,0.008746933645828348
2016-12-07,-0.011212663869836548
2016-12-08,-0.004989200724222376
2016-12-09,0.007749540975902303
2016-12-12,0.0003017379376877294
2016-12-13,-0.0016579138785562941
2016-12-14,-0.02249761667856154
2016-12-15,0.009422385522775079
2016-12-16,0.015914183320275166
2016-12-19,-0.00994134371270583
2016-12-20,-0.008823695838333534
2016-12-21,-0.003991129740102073
2016-12-22,0.011095674015326962
2016-12-23,-0.010364009787027784
2016-12-27,0.009548805395027227
2016-12-28,-0.012814593420808262
2016-12-29,0.00015430267188887292
2016-12-30,0.0038627291259734076
2017-01-03,0.0009233858458141952
2017-01-04,-0.004305583070875252
2017-01-05,-0.006177673987663668
2017-01-06,-0.006060908912220109
2017-01-09,-0.011256580822610607
2017-01-10,-0.013598786902836668
2017-01-11,0.01603061854003962
2017-01-12,-0.015146876459592007
2017-01-13,-0.024030691789024505
2017-01-17,0.01608677873642317
2017-01-18,-0.00258504282560601
2017-01-19,0.0035633247355448816
2017-01-20,0.00032308202207254055
2017-01-23,-0.00903569287395023
2017-01-24,0.020514924019923386
2017-01-25,0.014677623251951655
2017-01-26,-0.007861721369788355
2017-01-27,-0.00015845848436923937
2017-01-30,-0.02012993248751871
2017-01-31,0.020381843396076516
2017-02-01,-0.00792652897449353
2017-02-02,0.0
2017-02-03,-0.008972660032634305
2017-02-06,-0.0027488920594226363
2017-02-07,-0.005188267433083982
2017-02-08,-0.0032592702917642047
2017-02-09,-0.0016349076755370895
2017-02-10,0.001474051885634653
2017-02-13,-0.0014718822548214217
2017-02-14,0.00720616281945019
2017-02-15,0.0
2017-02-16,-0.004878053693055051
2017-02-17,-0.007189677198235489
2017-02-21,-0.003456361077095349
2017-02-22,0.0
2017-02-23,-0.009578789438589363
2017-02-24,-0.0028344940518197914
2017-02-27,0.007524860671719535
2017-02-28,0.0004981086491353537
2017-03-01,0.02571305896161169
2017-03-02,-0.017952495305358696
2017-03-03,-0.01366919879312023
2017-03-06,0.0013357762238725979
2017-03-07,-0.009337845389773003
2017-03-08,-0.028614722295326245
2017-03-09,-0.005371795106464905
2017-03-10,-0.019512346007969916
2017-03-13,0.007107656082032898
2017-03-14,-0.003705099278485169
2017-03-15,0.021958581911529995
2017-03-16,0.009183434794810763
2017-03-17,0.01184763954684831
2017-03-20,0.02511484178476464
2017-03-21,-0.0029801663611999096
2017-03-22,0.005147158294227072
2017-03-23,-0.022794377838455837
2017-03-24,-0.002873883776026931
2017-03-27,-0.015595618443860926
2017-03-28,0.01722033618709462
2017-03-29,0.016082439540857196
2017-03-30,-0.011829009364465182
2017-03-31,0.008598687130338512
2017-04-03,-0.002172989472809861
2017-04-04,0.007706245422968383
2017-04-05,0.0034914135047696693
2017-04-06,0.009608825708693702
2017-04-07,0.0055792053262970764
2017-04-10,0.007017347631707027
2017-04-11,-0.01361238199734438
2017-04-12,-0.008706858434468057
2017-04-13,-0.014584070134373128
2017-04-17,0.002690987985284332
2017-04-18,0.0065414127106002695
2017-04-19,-0.00899883076666208
2017-04-20,0.0005048733060766253
2017-04-21,-0.030588407421350716
2017-04-24,0.016817246361656046
2017-04-25,0.010912137347435458
2017-04-26,0.002867002026551768
2017-04-27,0.0031954831307772213
2017-04-28,-0.004694315171636654
2017-05-01,0.0057272075742407225
2017-05-02,-0.0023452597090743987
2017-05-03,-0.008728900632163694
2017-05-04,-0.024965789671802296
2017-05-05,0.03344342693620295
2017-05-08,0.002528242644675993
2017-05-09,-0.01479491316633641
2017-05-10,0.025085196764332185
2017-05-11,-0.012318824769426806
2017-05-12,-0.01803472042794607
2017-05-15,-0.004291087757120171
2017-05-16,-0.008791624748416549
2017-05-17,-0.001217416375494329
2017-05-18,-0.005223653535763706
2017-05-19,0.019079512793532816
2017-05-22,-0.0037790994725596105
2017-05-23,-0.005689797937816432
2017-05-24,-0.012831427427810516
2017-05-25,-0.036711947060972916
2017-05-26,0.011123463076517792
2017-05-30,-0.0068529054821883095
2017-05-31,0.001452557201565563
2017-06-01,0.006890059037030438
2017-06-02,-0.010444378032076651
2017-06-05,-0.0040037392542020545
2017-06-06,0.01589609616507226
2017-06-07,-0.023740985840774664
2017-06-08,0.0011052578251222744
2017-06-09,0.021899039343350912
2017-06-12,0.011345640683318559
2017-06-13,0.01620348493139434
2017-06-14,-0.0168212192295375
2017-06-15,0.003742602479325008
2017-06-16,0.017223102665891332
2017-06-19,-0.0129170110679937
2017-06-20,-0.01909810416208979
2017-06-21,-0.011177363696883158
2017-06-22,-0.0060161847755622055
2017-06-23,-0.009721223035164761
2017-06-26,-0.005371302979451431
2017-06-27,-0.006145532480667404
2017-06-28,0.0024361147470153277
2017-06-29,0.0003736195603756265
2017-06-30,0.018497582059830098
2017-07-03,0.05815477257483992
2017-07-05,-0.07292178090459
2017-07-06,-0.006443307154564204
2017-07-07,0.02431806400896952
2017-07-10,-0.01793753410286958
2017-07-11,0.0032231286700981077
2017-07-12,0.0005357182050573783
2017-07-13,-0.014182471709020539
2017-07-14,0.013843373598714015
2017-07-17,0.007764778498887237
2017-07-18,-0.023645110878404485
2017-07-19,-0.005714340342825253
2017-07-20,-0.04296640835188792
2017-07-21,-0.024306630553567854
2017-07-24,0.007033824221639451
2017-07-25,0.02590234281097259
2017-07-26,0.02269522270819979
2017-07-27,0.00305097677001398
2017-07-28,0.025995798730894748
2017-07-31,-0.005660495381601849
2017-08-01,-0.0322577907380911
2017-08-02,-0.009804280586836245
2017-08-03,-0.0011313788123186175
2017-08-04,-0.002265794363475293
2017-08-07,-0.019017688094366325
2017-08-08,0.010995029757761676
2017-08-09,0.007190176351019817
2017-08-10,-0.009137370727040461
2017-08-11,-0.011815905948152183
2017-08-14,-0.0008747743096846339
2017-08-15,0.0014595113677566829
2017-08-16,-0.013990168340225484
2017-08-17,-0.03044623445192196
2017-08-18,-0.0009145848254040745
2017-08-21,-0.007018768002889142
2017-08-22,0.004609828487629031
2017-08-23,0.010706666937316367
2017-08-24,-0.006658788195999854
2017-08-25,0.013406487429420633
2017-08-28,-0.0003008359693128515
2017-08-29,0.01503809899716435
2017-08-30,-0.007111360481700579
2017-08-31,0.011638399713828962
2017-09-01,0.011799381469438375
2017-09-05,0.019533699389687964
2017-09-06,-0.006577277054363617
2017-09-07,0.0002878827514143367
2017-09-08,-0.009496370025390721
2017-09-11,0.030795953813462784
2017-09-12,0.01352882446702175
2017-09-13,0.0036152416221648664
2017-09-14,0.008035581836318917
2017-09-15,0.014293360445961856
2017-09-18,0.012466010739275335
2017-09-19,0.000803400254707265
2017-09-20,0.002941252241051684
2017-09-21,-0.024532992573013113
2017-09-22,0.0024601632740106627
2017-09-25,0.023179807029625854
2017-09-26,-0.012793313077037682
2017-09-27,-0.0029693676885484965
2017-09-28,0.0027075934336124874
2017-09-29,-0.011071979007139854
2017-10-02,0.006553767044038539
2017-10-03,-0.005154856030529897
2017-10-04,0.0010911189030982094
2017-10-05,-0.006265524435759118
2017-10-06,0.0013707576355113105
2017-10-09,-0.01888860776998469
2017-10-10,-0.02427437313455716
2017-10-11,-0.016586085251734106
2017-10-12,-0.01366646845757502
2017-10-13,-0.0056015803820369525
2017-10-16,-0.0008892976079007964
2017-10-17,0.0026703380609733873
2017-10-18,0.0002961877650240474
2017-10-19,-0.019230742166928994
2017-10-20,0.0033181672472808454
2017-10-23,-0.053818103288923
2017-10-24,-0.024785680325199566
2017-10-25,-0.02020211883403289
2017-10-26,-0.004323065739120668
2017-10-27,0.04542408464137049
2017-10-30,0.006389685077201612
2017-10-31,-0.002222228430314055
2017-11-01,0.013363217711844344
2017-11-02,-0.017896542776121516
2017-11-03,0.0025724872590293657
2017-11-06,0.08787674158421366
2017-11-07,-0.01533001143581203
2017-11-08,-0.016766596962783598
2017-11-09,-0.0030450704119878713
2017-11-10,0.006414114489841971
2017-11-13,-0.03247353330210567
2017-11-14,-0.04297353541641136
2017-11-15,0.0029500031738383115
2017-11-16,-0.014706244874104213
2017-11-17,0.025207535366737144
2017-11-20,-0.01520550601823889
2017-11-21,0.007227356752508962
2017-11-22,0.0016307526759644642
2017-11-24,0.0029307143732748564
2017-11-27,-0.015909101552960103
2017-11-28,-0.007588286927355026
2017-11-29,-0.0033245506707432204
2017-11-30,-0.008338863812650144
2017-12-01,0.032627072538612856
2017-12-04,0.03289899148929476
2017-12-05,-0.028382098321037108
2017-12-06,-0.009737185483068234
2017-12-07,-0.004588695757109185
2017-12-08,-0.0036218517663184624
2017-12-11,0.010905286216582821
2017-12-12,0.01176853554010382
2017-12-13,-0.020032197905493487
2017-12-14,0.008572271263618259
2017-12-15,-0.010787643872550046
2017-12-18,0.025445980420794934
2017-12-19,0.02578138020574361
2017-12-20,0.02858957469189094
2017-12-21,-0.013439262114652739
2017-12-22,-0.0021672364481101214
2017-12-26,-0.005274573344383637
2017-12-27,-0.0009359162527179388
2017-12-28,-0.019668888077118085
2017-12-29,0.007643502051777551
2018-01-02,0.018647069190012244
2018-01-03,0.04033514095072177
2018-01-04,0.03280641010586782
2018-01-05,-0.005486708707465593
2018-01-08,0.0020325711231674592
2018-01-09,0.015068129422433962
2018-01-10,0.012560975165214039
2018-01-11,0.02903820520331668
2018-01-12,0.01917836742711465
2018-01-16,-0.024731222234434136
2018-01-17,0.0002757711424108411
2018-01-18,-0.04271169569567013
2018-01-19,0.0
2018-01-22,0.023316028847510717
2018-01-23,0.007594926099799171
2018-01-24,-0.056951322826839124
2018-01-25,-0.04351690223901539
2018-01-26,0.013308610640272445
2018-01-29,-0.040928602800510805
2018-01-30,0.014649669057206438
2018-01-31,0.009102474761303103
2018-02-01,0.009331196120241803
2018-02-02,-0.03780622928396715
2018-02-05,-0.05378432332302763
2018-02-06,-0.005445504019475966
2018-02-07,-0.014031498118666108
2018-02-08,-0.045470291328195356
2018-02-09,-0.03636377318206574
2018-02-12,0.013207376892578893
2018-02-13,-0.03389191162380245
2018-02-14,0.01850422371037963
2018-02-15,-0.010597985235503815
2018-02-16,0.014919497505890389
2018-02-20,-0.003391912451129353
2018-02-21,0.012102651746967563
2018-02-22,0.047832595143996626
2018-02-23,-0.0003569282832454057
2018-02-26,-0.014270064333790744
2018-02-27,-0.02280134673371792
2018-02-28,-0.022222133191705185
2018-03-01,0.02765139591315524
2018-03-02,0.01179510631371028
2018-03-05,0.020765149316357867
2018-03-06,0.018914920706802674
2018-03-07,0.01295964587626175
2018-03-08,0.013485651781702357
2018-03-09,0.031729542392826104
2018-03-12,0.018187941701351074
2018-03-13,-0.014290256378844957
2018-03-14,0.008237301985102086
2018-03-15,-0.023202661543018088
2018-03-16,0.03445953893085929
2018-03-19,-0.011319464107382937
2018-03-20,-0.02355251521114521
2018-03-21,0.037185874779732675
2018-03-22,-0.03811376677665712
2018-03-23,-0.019476235392033803
2018-03-26,0.024315126135013854
2018-03-27,-0.023737935245338626
2018-03-28,-0.038698262497735
2018-03-29,-0.010687940845411137
2018-04-02,0.0
2018-04-03,0.041411719476727615
2018-04-04,0.03596133152038239
2018-04-05,-0.008344687597548583
2018-04-06,-0.0043753719093825305
2018-04-09,-0.0060853749155228565
2018-04-10,0.05068027482943149
2018-04-11,0.010683225841813915
2018-04-12,0.029147604437215424
2018-04-13,0.013694717023250425
2018-04-16,0.008289833194696561
2018-04-17,-0.0009132013992539934
2018-04-18,0.028954008854245483
2018-04-19,-0.0014808746020323893
2018-04-20,0.008306173348658907
2018-04-23,0.028243573092399332
2018-04-24,-0.009156040375365326
2018-04-25,0.013861277758749235
2018-04-26,0.024778851629224885
2018-04-27,0.0005561280157151405
2018-04-30,0.0030554689504036503
2018-05-01,-0.013015802125579401
2018-05-02,-0.0011224047318487695
2018-05-03,0.0
2018-05-04,0.011236130956127965
2018-05-07,-0.010277783384522343
2018-05-08,0.011225942393810362
