Date,ADP
2015-05-19,0.004801015320065716
2015-05-20,-0.005346984544751576
2015-05-21,-0.0018302948441574207
2015-05-22,-0.005156270174935806
2015-05-26,-0.016125190582751747
2015-05-27,0.005736282438034923
2015-05-28,0.0006983934732640584
2015-05-29,-0.005350797788948536
2015-06-01,-0.0024557560667622935
2015-06-02,0.0017584137984172354
2015-06-03,0.0002340882158096136
2015-06-04,-0.01626276025492701
2015-06-05,0.002140894852812103
2015-06-08,-0.009019847054865582
2015-06-09,-0.004071748743876835
2015-06-10,0.018265257548080616
2015-06-11,0.00522697898657265
2015-06-12,-0.009099313847549695
2015-06-15,-0.011091245781283732
2015-06-16,0.004341000714060073
2015-06-17,0.0
2015-06-18,0.015610494212551451
2015-06-19,-0.0020099022925290644
2015-06-22,0.006989426677654231
2015-06-23,-0.0027058044512928703
2015-06-24,-0.013448217275954355
2015-06-25,-0.003348412682776858
2015-06-26,-0.00047964338707295884
2015-06-29,-0.0288079847686179
2015-06-30,-0.008404396927496727
2015-07-01,0.0082264816418407
2015-07-02,-0.0007418131026646346
2015-07-06,0.0
2015-07-07,0.002969103748884372
2015-07-08,-0.012828339966251545
2015-07-09,0.00824703966984397
2015-07-10,0.010286145734147434
2015-07-13,0.002576222991561794
2015-07-14,0.001957296321965174
2015-07-15,0.007449537405986195
2015-07-16,0.0048481437199150434
2015-07-17,-0.006151788042586204
2015-07-20,-0.002670269319773211
2015-07-21,-0.009249620956373383
2015-07-22,0.003439606536555173
2015-07-23,-0.009180756333525664
2015-07-24,-0.014331650573757404
2015-07-27,-0.0007521341227121336
2015-07-28,0.01078759504369975
2015-07-29,0.021841531036471462
2015-07-30,-0.026839553430420993
2015-07-31,-0.004493211201370029
2015-08-03,0.004262669214376125
2015-08-04,0.007115308853480995
2015-08-05,0.014377249159253758
2015-08-06,-0.018817166355852954
2015-08-07,-0.00012428848087520095
2015-08-10,0.016315893318923136
2015-08-11,-0.0033090561681997643
2015-08-12,0.0027051895280116867
2015-08-13,0.011035983262043692
2015-08-14,0.00654954155276366
2015-08-17,0.020605050730481578
2015-08-18,-0.0001180554918944754
2015-08-19,-0.002597862898582215
2015-08-20,-0.020835241358397982
2015-08-21,-0.04207530552247907
2015-08-24,-0.03723310297549787
2015-08-25,-0.03618243282035494
2015-08-26,0.05821555483129637
2015-08-27,0.0029560297347077658
2015-08-28,0.004869823832636344
2015-08-31,-0.013901162278507573
2015-09-01,-0.028711858036496785
2015-09-02,0.026497850554430213
2015-09-03,0.005967371808276889
2015-09-04,-0.018052945873458404
2015-09-08,0.026920281743224805
2015-09-09,-0.002573228674250805
2015-09-10,0.0052891467177953455
2015-09-11,0.005004943052998367
2015-09-14,-0.007022913311332535
2015-09-15,0.01453167134005473
2015-09-16,0.008873437048800392
2015-09-17,-0.002010452936544005
2015-09-18,-0.005287344774873248
2015-09-21,0.01126436524254415
2015-09-22,-0.008886453437478292
2015-09-23,0.002272991386896628
2015-09-24,0.0026459081785212835
2015-09-25,0.009047644328893156
2015-09-28,-0.020922052177079986
2015-09-29,0.005978489931454112
2015-09-30,0.016057288652023605
2015-10-01,0.0065956926361330215
2015-10-02,0.005810307444459317
2015-10-05,0.016469754157657723
2015-10-06,-0.0031434329081823087
2015-10-07,0.01467714593435665
2015-10-08,0.017573250844426624
2015-10-09,0.0014097970336668375
2015-10-12,0.005161868057530272
2015-10-13,-0.0060693014416787205
2015-10-14,-0.00023502159944632783
2015-10-15,0.009748781650964489
2015-10-16,0.008375369801800758
2015-10-19,0.007036489210213714
2015-10-20,0.0013745924483752336
2015-10-21,0.000342934199258238
2015-10-22,0.025614837224506637
2015-10-23,0.009365637771920232
2015-10-26,-0.004639576123785183
2015-10-27,0.002441761079583493
2015-10-28,-0.02679092651954218
2015-10-29,0.005118767128742263
2015-10-30,-0.015504287080740475
2015-11-02,0.0
2015-11-03,-0.0029888424912133393
2015-11-04,0.0026519230320649623
2015-11-05,0.0002298321229996514
2015-11-06,0.007473236768325009
2015-11-09,-0.009928343261676575
2015-11-10,0.00218995708586478
2015-11-11,0.0026451052674412168
2015-11-12,-0.011011984363359928
2015-11-13,-0.013569422106431417
2015-11-16,0.017283642745193672
2015-11-17,-0.007281425898323701
2015-11-18,0.007102357694843464
2015-11-19,-0.0012721042250851688
2015-11-20,0.010418095122846305
2015-11-23,0.0006873210079083591
2015-11-24,-0.007326639859881134
2015-11-25,-0.0034600258709750475
2015-11-27,0.0032404174810269915
2015-11-30,-0.004960146352376071
2015-12-01,0.015070355670516955
2015-12-02,-0.007423520905532444
2015-12-03,-0.018984735080731174
2015-12-04,0.025451549151554342
2015-12-07,-0.009493217224044947
2015-12-08,-0.003233959234054895
2015-12-09,-0.0097909120252484
2015-12-10,0.006003617472635003
2015-12-11,-0.024923877448848053
2015-12-14,0.015240730983175466
2015-12-15,0.01028335776514222
2015-12-16,0.00854103265974726
2015-12-17,-0.016125347062800666
2015-12-18,-0.018040364907105366
2015-12-21,0.01032698507240104
2015-12-22,0.008556999443930735
2015-12-23,0.010252073298555153
2015-12-24,0.0024496309899701973
2015-12-28,-0.0022108805968865664
2015-12-29,0.012710985454182921
2015-12-30,-0.0052966986955543804
2015-12-31,-0.019217460970486933
2016-01-04,-0.03127950073605579
2016-01-05,0.002437061660497397
2016-01-06,-0.012276632838546297
2016-01-07,-0.03051966136962081
2016-01-08,-0.008250483058325098
2016-01-11,0.004863707330345024
2016-01-12,0.012227424618493021
2016-01-13,-0.026802623246984236
2016-01-14,0.021334948497887307
2016-01-15,-0.013546554972413638
2016-01-19,0.015272195782234821
2016-01-20,-0.01125032937437842
2016-01-21,0.013168500905661684
2016-01-22,0.023469730211446604
2016-01-25,-0.012575926035033214
2016-01-26,0.009989365959182317
2016-01-27,-0.005068352641453555
2016-01-28,0.003354165608745907
2016-01-29,0.028978472843271375
2016-02-01,-0.0014442645241609098
2016-02-02,-0.009642055701965524
2016-02-03,-0.0002432161529213328
2016-02-04,0.007912538366806388
2016-02-05,-0.017995453247602877
2016-02-08,-0.0007379408322353287
2016-02-09,-0.007138427412003212
2016-02-10,0.001983763328409882
2016-02-11,-0.0076707067488543945
2016-02-12,0.01907508614476061
2016-02-16,0.024957078849294323
2016-02-17,0.018501142256665215
2016-02-18,-0.004922555375597049
2016-02-19,0.007655452539817809
2016-02-22,0.009817772986925988
2016-02-23,-0.017939783996518965
2016-02-24,0.004832139847034123
2016-02-25,0.007740948865950337
2016-02-26,-0.003026640575900852
2016-02-29,-0.01132319323307207
2016-03-01,0.024559814158540583
2016-03-02,-0.012907641937069947
2016-03-03,0.0
2016-03-04,0.00630493437764823
2016-03-07,-0.001160554388237811
2016-03-08,-0.00696935307452895
2016-03-09,0.008945425618218206
2016-03-10,-0.006066437201988073
2016-03-11,0.024295716034485437
2016-03-14,0.0
2016-03-15,0.0005729512281125171
2016-03-16,0.0038938373722601227
2016-03-17,0.013461383301404561
2016-03-18,-0.002251721169045373
2016-03-21,0.0041744142472581736
2016-03-22,-0.004157060952790004
2016-03-23,-0.00124069635013202
2016-03-24,0.0024848951026781307
2016-03-28,-0.00507015073372985
2016-03-29,0.012797018190138898
2016-03-30,-0.0031310311815495595
2016-03-31,0.006281522156246666
2016-04-01,0.006131251803286553
2016-04-04,-0.006093888637588307
2016-04-05,0.00044620495280245365
2016-04-06,0.012144678653080776
2016-04-07,-0.011448725565655571
2016-04-08,0.00590176150359123
2016-04-11,-0.006863613802912671
2016-04-12,0.004459045129689088
2016-04-13,0.001442207130772033
2016-04-14,0.00022225566012967768
2016-04-15,-0.0012191484145356313
2016-04-18,0.006101017777890849
2016-04-19,0.000441232105302225
2016-04-20,-0.0068328037673984765
2016-04-21,-0.00854410155444707
2016-04-22,0.003357575613842645
2016-04-25,-0.0007807331925435701
2016-04-26,0.002344237139895844
2016-04-27,0.0036751413525857313
2016-04-28,-0.011318054693429058
2016-04-29,-0.007407516352549992
2016-05-02,0.011193932997606515
2016-05-03,-0.006932789767696956
2016-05-04,-0.004729020303005149
2016-05-05,-0.02194850107618007
2016-05-06,0.004627409318398001
2016-05-09,0.003569153813161474
2016-05-10,0.015374042521202114
2016-05-11,-0.020678143205572153
2016-05-12,-0.0014999858987599923
2016-05-13,-0.009012898444310302
2016-05-16,0.01096059500341906
2016-05-17,-0.015570850612988019
2016-05-18,0.0029290913577266764
2016-05-19,-0.005373770410995626
2016-05-20,0.003876190275542646
2016-05-23,-0.002574293944917927
2016-05-24,0.025923960336801777
2016-05-25,0.0006859413894697575
2016-05-26,0.002056519781498789
2016-05-27,0.0038773893770891465
2016-05-31,-0.00227197056340267
2016-06-01,0.003187388163675031
2016-06-02,-0.00034045472221144735
2016-06-03,-0.008627579324321677
2016-06-06,0.004122414511460892
2016-06-07,-0.009351393843312406
2016-06-08,0.01019253468969894
2016-06-09,0.004701230898535691
2016-06-10,-0.006162904763119537
2016-06-13,0.000803976778859683
2016-06-14,0.0037862533546748622
2016-06-15,0.0013714917025808848
2016-06-16,0.004794068256507522
2016-06-17,-0.004771194822861702
2016-06-20,0.016322437544737722
2016-06-21,0.003368938499080487
2016-06-22,-0.005820375958258461
2016-06-23,0.012610162906057543
2016-06-24,-0.035801866983078745
2016-06-27,-0.012223266099138486
2016-06-28,0.02638351909729919
2016-06-29,0.013762464553965792
2016-06-30,0.03074158815319472
2016-07-01,0.009578702393800764
2016-07-05,0.006038021398938165
2016-07-06,0.0011788349432098055
2016-07-07,0.0008557946891685209
2016-07-08,0.010374565972822491
2016-07-11,0.007092253365918788
2016-07-12,-0.0034685789467501227
2016-07-13,0.0034806518625214444
2016-07-14,0.0007354649551192249
2016-07-15,-0.0015750182736659069
2016-07-18,-0.0013677068429458483
2016-07-19,0.0009478564150788849
2016-07-20,0.0038942843582931985
2016-07-21,-0.005346736553002107
2016-07-22,0.005902374725927473
2016-07-25,-0.001571802787143195
2016-07-26,0.004512572649162605
2016-07-27,-0.00825320707681887
2016-07-28,-0.03370908641179082
2016-07-29,-0.0303063839308777
2016-08-01,-0.003147725430611925
2016-08-02,-0.00789452684614167
2016-08-03,0.0025009972802783054
2016-08-04,0.002494338927388151
2016-08-05,0.014251544216804968
2016-08-08,-0.002564529146988903
2016-08-09,0.005925614559815884
2016-08-10,0.0007781382075715548
2016-08-11,0.003998258424165124
2016-08-12,-0.002986777557212439
2016-08-15,0.0024409574144812485
2016-08-16,-0.00874384294371544
2016-08-17,-0.002567884375583418
2016-08-18,0.005597048300767904
2016-08-19,0.0002226276021206619
2016-08-22,0.0006678369577231003
2016-08-23,0.0007785546315113301
2016-08-24,-0.003333846969905241
2016-08-25,0.0010034481039549181
2016-08-26,0.0002229821657484532
2016-08-29,-0.0022276785406576405
2016-08-30,0.0022326521719899795
2016-08-31,0.0002225209514843396
2016-09-01,0.009130380404575034
2016-09-02,-0.0026480509800520524
2016-09-06,-0.005863846352101021
2016-09-07,0.007052627229053865
2016-09-08,-0.0054463715728719775
2016-09-09,-0.032413490436155934
2016-09-12,0.018135560589321864
2016-09-13,-0.01645104604227965
2016-09-14,0.0
2016-09-15,0.009112746309443143
2016-09-16,-0.008344895765955762
2016-09-19,-0.0021898913564920575
2016-09-20,0.01421005105260198
2016-09-21,0.012415712678622626
2016-09-22,0.0065257754336887075
2016-09-23,-0.01106653284290171
2016-09-26,-0.0031648203916941897
2016-09-27,0.008617469866031957
2016-09-28,-0.0168631506704503
2016-09-29,-0.0027447484726108584
2016-09-30,0.011352262123599743
2016-10-03,-0.006462707986463645
2016-10-04,-0.005249150203953112
2016-10-05,0.004703361057544209
2016-10-06,-0.00022846816030386297
2016-10-07,-0.0021696325897944124
2016-10-10,0.004577717514627766
2016-10-11,-0.01914110324182927
2016-10-12,0.009060849996410658
2016-10-13,0.0002299126141793728
2016-10-14,0.0077110289675090815
2016-10-17,-0.0036546479354773176
2016-10-18,0.001604668094745909
2016-10-19,0.0005723202151570739
2016-10-20,-0.0067482763017459035
2016-10-21,-0.0013817501752962924
2016-10-24,0.010954617748401674
2016-10-25,-0.001938781634427511
2016-10-26,-0.0035430770733916317
2016-10-27,-0.006078486675354822
2016-10-28,0.005769797060519943
2016-10-31,-0.0011475291354613448
2016-11-01,-0.0016083020789582347
2016-11-02,0.035204897587653994
2016-11-03,-0.007223849633709922
2016-11-04,-0.0027984149271274017
2016-11-07,0.017063260041662698
2016-11-08,0.006070556664998783
2016-11-09,-0.0027425385633280674
2016-11-10,0.0053901502194873
2016-11-11,-0.0033918659724111455
2016-11-14,0.008893005068668192
2016-11-15,0.004897375661401027
2016-11-16,0.010071605477239842
2016-11-17,0.0119008694729279
2016-11-18,0.00010566308401349644
2016-11-21,0.012713545052907227
2016-11-22,0.008369197250262195
2016-11-23,0.002697287688743666
2016-11-25,0.0027936883393819834
2016-11-28,-0.0036113307634483283
2016-11-29,0.0048668551588075815
2016-11-30,-0.010511161260090218
2016-12-01,-0.002603632212778484
2016-12-02,-0.0055341090757490274
2016-12-05,0.008504856143755513
2016-12-06,-0.000520085779736168
2016-12-07,0.02242458729949659
2016-12-08,0.006354497152535554
2016-12-09,0.0003052972418198241
2016-12-12,-0.0016289941630187599
2016-12-13,0.003467353832250719
2016-12-14,-0.00721566970019849
2016-12-15,0.01095332991152742
2016-12-16,0.02116206109283958
2016-12-19,0.0023800410006074024
2016-12-20,0.012266100701941784
2016-12-21,0.0013682104185950283
2016-12-22,0.0012685288503904157
2016-12-23,0.0032166822273835827
2016-12-27,0.003691646955918948
2016-12-28,-0.0025165176012208468
2016-12-29,0.0038812512163235446
2016-12-30,-0.006476419794689048
2017-01-03,0.007005334665771246
2017-01-04,0.0015459800065953377
2017-01-05,-0.005981260250116915
2017-01-06,0.0006796571062570589
2017-01-09,-0.0062072199577946074
2017-01-10,-0.0026351370732723423
2017-01-11,0.009784994151047055
2017-01-12,0.005813769384906964
2017-01-13,-0.00028888512502789343
2017-01-17,-0.006745767533598901
2017-01-18,-0.001551987095232632
2017-01-19,0.0005831215666545209
2017-01-20,0.0026216313083751164
2017-01-23,-0.010073692607414642
2017-01-24,0.01017620456410362
2017-01-25,-0.005230525252357343
2017-01-26,-0.006426300287881825
2017-01-27,-0.0032341560081069476
2017-01-30,0.0025564641117223896
2017-01-31,-0.00961092588660395
2017-02-01,-0.05683725154485941
2017-02-02,0.011233439668167033
2017-02-03,0.00571045917376134
2017-02-06,-0.004129428591190365
2017-02-07,-0.0018656737602074092
2017-02-08,0.003011589329106945
2017-02-09,0.011079216559072513
2017-02-10,0.0017406751980098
2017-02-13,0.007769362891340004
2017-02-14,0.008723961178770834
2017-02-15,0.0021119612075493066
2017-02-16,0.0023080291953418985
2017-02-17,-0.0020026743145983295
2017-02-21,-0.004614762184023458
2017-02-22,0.01209423046722291
2017-02-23,0.012149325762642826
2017-02-24,0.013380451000060356
2017-02-27,-0.002912794992832146
2017-02-28,-0.0007788781541432366
2017-03-01,0.018612290267046028
2017-03-02,-0.004400296421166794
2017-03-03,0.004131696793713724
2017-03-06,0.004306345480735052
2017-03-07,-0.006479527478173375
2017-03-08,9.638624252295003e-05
2017-03-09,-0.002988998583932867
2017-03-10,0.011122020533028465
2017-03-13,0.0027736908609825583
2017-03-14,-0.00829814293224318
2017-03-15,0.006732482069256696
2017-03-16,-0.004012440630198233
2017-03-17,0.008249139909080716
2017-03-20,-0.006279005713110131
2017-03-21,-0.012733490198696074
2017-03-22,0.005430541538162581
2017-03-23,-0.0015431778518603112
2017-03-24,-0.0013525429570291347
2017-03-27,-0.00454584492421628
2017-03-28,0.0035951663123900968
2017-03-29,-0.011135029749844594
2017-03-30,0.0003914718166959652
2017-03-31,0.0021534964194878103
2017-04-03,-0.010938607750043183
2017-04-04,0.0017776588886844191
2017-04-05,0.004731295913512179
2017-04-06,-0.0017657919972553504
2017-04-07,0.004324144626377091
2017-04-10,-0.0004891412594827393
2017-04-11,-0.0004898250424230088
2017-04-12,-0.0013713107840552796
2017-04-13,-0.006767661404819769
2017-04-17,0.005925306053250923
2017-04-18,0.0006870696679195376
2017-04-19,0.0013733739835406489
2017-04-20,0.00950321895559858
2017-04-21,-0.0033966250487881267
2017-04-24,0.014120095781846809
2017-04-25,0.008354183996210462
2017-04-26,-0.0014284490370136682
2017-04-27,0.002861071420903194
2017-04-28,-0.006371327085715417
2017-05-01,-0.004976189011601573
2017-05-02,0.00038419434925196505
2017-05-03,-0.06249392835100687
2017-05-04,0.016306381894782396
2017-05-05,0.0019169860574670405
2017-05-08,-0.02608516762335622
2017-05-09,0.003929785651640039
2017-05-10,-0.004635676435919334
2017-05-11,-0.0017590170173599207
2017-05-12,0.007360928501716213
2017-05-15,0.013172604629774431
2017-05-16,-0.0013207622853806944
2017-05-17,-0.010374073468085276
2017-05-18,0.0107911880206224
2017-05-19,0.0027453789766664904
2017-05-22,0.008416197813926107
2017-05-23,0.0008042249836279769
2017-05-24,0.0045214757098490654
2017-05-25,0.011802295590485734
2017-05-26,0.0018781287562799065
2017-05-30,0.001775897277787486
2017-05-31,0.008273693283832984
2017-06-01,0.009572917194137665
2017-06-02,-0.022931618260264797
2017-06-05,0.0011881495389043373
2017-06-06,0.0009892788465208913
2017-06-07,0.003080535643609439
2017-06-08,-0.0016839937068895416
2017-06-09,-0.006549629209986363
2017-06-12,0.014284195516802933
2017-06-13,0.0032500259152161703
2017-06-14,-0.006086607841095604
2017-06-15,0.009086589808622314
2017-06-16,0.012919679749213708
2017-06-19,0.00599106961392093
2017-06-20,-0.01565649545782577
2017-06-21,0.00019528999639550904
2017-06-22,-0.0057564512599117545
2017-06-23,-0.004906280806536989
2017-06-26,0.007888860551825028
2017-06-27,-0.0069465610627817975
2017-06-28,0.011625889324635708
2017-06-29,-0.011881748865708808
2017-06-30,0.00985617057206567
2017-07-03,-0.00039039193552992124
2017-07-05,0.016110507407166796
2017-07-06,-0.00605396059812191
2017-07-07,0.016434596860217754
2017-07-10,-0.014076400024315205
2017-07-11,-0.01755742195636978
2017-07-12,0.006480903919185543
2017-07-13,-0.008487775621523141
2017-07-14,-0.0027554162791709746
2017-07-17,0.0034534084237975993
2017-07-18,-0.0038348327938163562
2017-07-19,0.014213821974637497
2017-07-20,0.00574227112797332
2017-07-21,0.01199935427603438
2017-07-24,-0.009944600681226934
2017-07-25,-0.003477139737389723
2017-07-26,0.027137269037584844
2017-07-27,0.09105493955485433
2017-07-28,0.015134291306534209
2017-07-31,0.013034617704509754
2017-08-01,-0.01791267970053445
2017-08-02,-0.013101741683652302
2017-08-03,-0.03019521173328843
2017-08-04,-0.00339951913575276
2017-08-07,0.007002061532172643
2017-08-08,-0.03262881076073609
2017-08-09,0.010598046026859986
2017-08-10,-0.006930518078246961
2017-08-11,-0.0008266236477528777
2017-08-14,0.008087735746761693
2017-08-15,0.01723020530332997
2017-08-16,-0.004301556339959545
2017-08-17,-0.05778581893374801
2017-08-18,-0.002579411260224096
2017-08-21,-0.014557831104673902
2017-08-22,0.008066579351325709
2017-08-23,-0.002506503863587861
2017-08-24,0.010921733091002306
2017-08-25,0.0
2017-08-28,0.001625657264840985
2017-08-29,0.0034363879176053658
2017-08-30,0.007705587310796291
2017-08-31,0.0050976064054393255
2017-09-01,0.0082651474075075
2017-09-05,-0.008570087674501181
2017-09-06,0.015221231912398325
2017-09-07,0.013397781169769196
2017-09-08,-0.004682131090601893
2017-09-11,-0.008394061429941702
2017-09-12,0.003906746291786112
2017-09-13,-0.006671537543904704
2017-09-14,-0.003824701035031408
2017-09-15,-9.325183005670645e-05
2017-09-18,-0.002154158389339411
2017-09-19,0.008728191425392717
2017-09-20,-0.006047686720353718
2017-09-21,-0.0003744646857106737
2017-09-22,0.012828895588894218
2017-09-25,0.006102317490869202
2017-09-26,-0.005054297118008422
2017-09-27,0.01265336291197694
2017-09-28,-0.005654749083408794
2017-09-29,0.002751779732424353
2017-10-02,0.0
2017-10-03,0.01271524991336248
2017-10-04,0.00623233951476343
2017-10-05,0.01947933393396073
2017-10-06,-0.0007925629385425736
2017-10-09,0.0007931915928021116
2017-10-10,0.004754745098981772
2017-10-11,-0.008938666535722506
2017-10-12,0.004421110101998416
2017-10-13,0.0023770332531687366
2017-10-16,0.006323565910094864
2017-10-17,-0.007505689827463913
2017-10-18,0.0018466110983017536
2017-10-19,0.006056354257749197
2017-10-20,0.011428956872364893
2017-10-23,0.009316061046016344
2017-10-24,-0.004700527202523674
2017-10-25,-0.0010301929578164781
2017-10-26,0.008251586478413842
2017-10-27,0.008098928864678667
2017-10-30,-0.01073988906167156
2017-10-31,-0.0061549848253598105
2017-11-01,-0.007397307081777993
2017-11-02,-0.009185557648717646
2017-11-03,-0.018366062024814722
2017-11-06,-0.008107628952350066
2017-11-07,0.0127548359949059
2017-11-08,-0.0014190534647386954
2017-11-09,-0.0055067460949485
2017-11-10,-0.007859243830072526
2017-11-13,0.003960750418323888
2017-11-14,0.00493140595470698
2017-11-15,-0.012669485900213662
2017-11-16,0.0033435287536249803
2017-11-17,0.0002702044552436167
2017-11-20,-0.00477245729561937
2017-11-21,0.0002716705610987802
2017-11-22,-0.003165596875337573
2017-11-24,-0.0017239730102366346
2017-11-27,0.0010907397711519273
2017-11-28,0.009805717600909647
2017-11-29,0.018971453927506987
2017-11-30,0.009970564581624819
2017-12-01,-0.0062027882225397235
2017-12-04,0.00931871822509378
2017-12-05,0.0075773905594920254
2017-12-06,0.002074822143131705
2017-12-07,0.005117636701476469
2017-12-08,0.0012081375260648564
2017-12-11,0.015514563136689752
2017-12-12,-0.006535496874377045
2017-12-13,-0.00025590648807638505
2017-12-14,-0.004785852029566384
2017-12-15,0.014855041150551473
2017-12-18,0.0038073142052807984
2017-12-19,-0.002528532178413645
2017-12-20,-0.004056133378241289
2017-12-21,-0.0039030692465361616
2017-12-22,-0.004429258559993876
2017-12-26,0.005903578701698553
2017-12-27,-0.002636772709311286
2017-12-28,0.0004264323794318514
2017-12-29,-0.0010231080513708468
2018-01-02,-0.010239653541305294
2018-01-03,0.010863002968740876
2018-01-04,0.009552397464312357
2018-01-05,-0.0005913616384656262
2018-01-08,-0.0030434115319131205
2018-01-09,0.006952897564403537
2018-01-10,-0.009346716474310623
2018-01-11,-0.003994827811580448
2018-01-12,0.01100868933765864
2018-01-16,0.007765568527695388
2018-01-17,0.022279987118843714
2018-01-18,-0.009422215900060649
2018-01-19,0.004466425941791474
2018-01-22,0.01095205071955907
2018-01-23,-0.0054576926252478675
2018-01-24,-0.010155495882073873
2018-01-25,-0.0019032045083985372
2018-01-26,0.014092918825791445
2018-01-29,-0.012834032910228887
2018-01-30,0.0004140730096724443
2018-01-31,0.02334238091679164
2018-02-01,-0.025964648168441684
2018-02-02,-0.015362773624861714
2018-02-05,-0.037952477266121276
2018-02-06,-0.009818383356404725
2018-02-07,0.005400455719046349
2018-02-08,-0.04675945634197831
2018-02-09,0.029376633632522298
2018-02-12,0.0019741817548801777
2018-02-13,0.001522752905604774
2018-02-14,0.007959355747189534
2018-02-15,0.024842489069675677
2018-02-16,0.005800176837394089
2018-02-20,-0.006627521776379042
2018-02-21,0.005978541046860242
2018-02-22,-0.005770702517396753
2018-02-23,0.019232248182160516
2018-02-26,0.002125321876422781
2018-02-27,-0.01212927408728015
2018-02-28,-0.00987385793572737
2018-03-01,-0.013267234781924486
2018-03-02,-0.0016698422918876021
2018-03-05,0.018133973876039988
2018-03-06,-0.002161579996528329
2018-03-07,-0.0019930791649248603
2018-03-08,0.02103906330808769
2018-03-09,0.015988166128024783
2018-03-12,-0.010939962727707586
2018-03-13,-0.0011912359554807628
2018-03-14,-0.010988814767243116
2018-03-15,0.0032729280151682083
2018-03-16,0.005837692075296941
2018-03-19,-0.02287440161961185
2018-03-20,0.009433952749004826
2018-03-21,0.006922775277352855
2018-03-22,-0.027672618387896586
2018-03-23,-0.0348243427494086
2018-03-26,0.044505497365676217
2018-03-27,-0.015780972658493098
2018-03-28,-0.0044540221018236625
2018-03-29,0.015390003674050412
2018-04-02,-0.0015858811960370867
2018-04-03,0.006531239517377774
2018-04-04,0.023500599125592103
2018-04-05,0.006768137233490679
2018-04-06,-0.03242288263600068
2018-04-09,0.006508577044981978
2018-04-10,0.01284504423116628
2018-04-11,-0.00284695507300603
2018-04-12,-0.0027686308925045644
2018-04-13,8.684661408397965e-05
2018-04-16,0.014227198906705985
2018-04-17,0.008382645770196984
2018-04-18,0.006107432467455709
2018-04-19,-0.007250896954876351
2018-04-20,-0.007728228259827441
2018-04-23,0.002225425449653873
2018-04-24,-0.006661072538867607
2018-04-25,0.003266891122896798
2018-04-26,0.0170524042609852
2018-04-27,0.010025907951303648
2018-04-30,-0.015014903990914763
2018-05-01,0.006097530245632088
2018-05-02,0.02744107082058167
2018-05-03,0.008520429945092278
