Date,BIIB
2015-04-16,-0.0053601206710496285
2015-04-17,-0.021486041260278865
2015-04-20,0.008296802799142355
2015-04-21,-0.0019153221660206388
2015-04-22,0.0034588662275787385
2015-04-23,0.015841516960718227
2015-04-24,-0.06639864136207074
2015-04-27,-0.030967620188748435
2015-04-28,-0.03748040370350303
2015-04-29,0.024287408672472255
2015-04-30,-0.025665761985632085
2015-05-01,0.03286713766118776
2015-05-04,0.0
2015-05-05,-0.0010874978675543545
2015-05-06,-0.0058060920301973296
2015-05-07,-0.0007039029497090121
2015-05-08,0.03950007512153797
2015-05-11,-0.0038149462681358326
2015-05-12,-0.004056375133621559
2015-05-13,-0.01330629752207757
2015-05-14,0.011050142201238788
2015-05-15,-0.007886435453291818
2015-05-18,0.010684038691584963
2015-05-19,-0.0006322391166618813
2015-05-20,0.01475310973546784
2015-05-21,0.0003740496171680263
2015-05-22,-0.006157300905607177
2015-05-26,-0.014547978076455581
2015-05-27,0.025554898239009693
2015-05-28,-0.006998925916407828
2015-05-29,-0.00777309628017353
2015-06-01,-0.009168956952064211
2015-06-02,-0.014567207060930287
2015-06-03,-0.000361137538369416
2015-06-04,-0.008103681633652826
2015-06-05,0.009158529029534845
2015-06-08,-0.0038415672939925427
2015-06-09,-0.011310389451598235
2015-06-10,0.017015706806282616
2015-06-11,0.01297299496762383
2015-06-12,-0.012120799480811906
2015-06-15,-0.0012603602341274556
2015-06-16,0.0
2015-06-17,0.00664465483768617
2015-06-18,0.027349953543571504
2015-06-19,0.023658324713728973
2015-06-22,0.015861865283727683
2015-06-23,-0.0031371926518098947
2015-06-24,-0.013477191508978636
2015-06-25,0.0015585405039573175
2015-06-26,-0.006224312542020161
2015-06-29,-0.030631515168258128
2015-06-30,0.019509884033816816
2015-07-01,0.003639157329847098
2015-07-02,-0.002787313762869781
2015-07-06,0.0008657517180479246
2015-07-07,0.008476861909374689
2015-07-08,-0.02543744778933399
2015-07-09,0.00404852116976695
2015-07-10,-0.027699159312546295
2015-07-13,0.007727377881937336
2015-07-14,0.022927692070679573
2015-07-15,0.0008745016873124012
2015-07-16,0.007939141905561664
2015-07-17,0.002303501474931746
2015-07-20,0.010552041158081282
2015-07-21,0.001393899529083198
2015-07-22,-0.04336998721764351
2015-07-23,-0.017077660203656198
2015-07-24,-0.22080247165047273
2015-07-27,0.031330180097754345
2015-07-28,0.03393336214502596
2015-07-29,-0.02059824489343509
2015-07-30,0.011680614364221187
2015-07-31,0.005615138105037554
2015-08-03,0.017566993302464695
2015-08-04,0.018496824433329673
2015-08-05,0.015224888628114996
2015-08-06,-0.056080609860232
2015-08-07,-0.02400507251105588
2015-08-10,0.019223308871864964
2015-08-11,-0.0002857570876769744
2015-08-12,0.005971112740567719
2015-08-13,-0.008903505277055968
2015-08-14,-0.004141372671723431
2015-08-17,0.011100097192355385
2015-08-18,-0.01249677884477518
2015-08-19,0.011822004881560932
2015-08-20,-0.01874489674638291
2015-08-21,-0.046014777440783416
2015-08-24,-0.058483316493819104
2015-08-25,0.012214815239558252
2015-08-26,0.058562555456965315
2015-08-27,0.02092201252095549
2015-08-28,-0.0026273040777234913
2015-08-31,-0.02104124138782071
2015-09-01,-0.016145267373207317
2015-09-02,0.040034158820779986
2015-09-03,-0.008480939629645912
2015-09-04,0.002088667813592515
2015-09-08,0.021438431348475895
2015-09-09,-0.017036922376184038
2015-09-10,0.030117252537173345
2015-09-11,0.008796622234509277
2015-09-14,0.0027270060007484886
2015-09-15,0.011478905350926105
2015-09-16,-0.0009378722150538144
2015-09-17,0.017962167599912204
2015-09-18,-0.032677450858066504
2015-09-21,-0.05564562563457054
2015-09-22,0.006393841274294765
2015-09-23,-0.002407547738182747
2015-09-24,-0.01786547776929326
2015-09-25,-0.02805365327716347
2015-09-28,-0.043927137154643914
2015-09-29,0.021852549705107638
2015-09-30,0.048808489508822106
2015-10-01,-0.015455295580540929
2015-10-02,0.010616144936089311
2015-10-05,-0.013087715621373563
2015-10-06,-0.036852200343569064
2015-10-07,0.01177578939453583
2015-10-08,0.0022919877912197517
2015-10-09,-0.038302133177365305
2015-10-12,-0.016681491207035104
2015-10-13,-0.0326066590281443
2015-10-14,0.002929229710084247
2015-10-15,0.04525096277316698
2015-10-16,0.014753516638907449
2015-10-19,0.0023864372292723424
2015-10-20,-0.02640829149955415
2015-10-21,0.03961475819575111
2015-10-22,0.0017731426535008143
2015-10-23,0.0005779852973681887
2015-10-26,-0.008628413354710318
2015-10-27,0.05837581363073263
2015-10-28,0.010528842539254013
2015-10-29,0.00010214436667066451
2015-10-30,-0.010928746567266057
2015-11-02,0.04326865300366656
2015-11-03,-0.012999775961414994
2015-11-04,-0.00859131910934463
2015-11-05,-0.011936502200142751
2015-11-06,0.007917303122149333
2015-11-09,-0.0066023774055646856
2015-11-10,0.013019793468593166
2015-11-11,-0.011203776860874592
2015-11-12,-0.008710837213146805
2015-11-13,-0.022277110265012556
2015-11-16,-0.004599064651860774
2015-11-17,-0.014248963292475714
2015-11-18,0.04468861565124116
2015-11-19,-0.008699254912490573
2015-11-20,0.0024875663855374874
2015-11-23,0.014095658554834412
2015-11-24,-0.017332221252389535
2015-11-25,0.010893978775638802
2015-11-27,0.003113252480714923
2015-11-30,-0.021656854433927064
2015-12-01,0.011085628375327783
2015-12-02,-0.017514883947663873
2015-12-03,-0.033408160089633654
2015-12-04,0.032711333451072244
2015-12-07,-0.00991389419300237
2015-12-08,0.024251629634092442
2015-12-09,-0.013346759403600639
2015-12-10,0.018516636107268836
2015-12-11,-0.022147141298447748
2015-12-14,-0.003774701329623764
2015-12-15,0.02379677167937766
2015-12-16,0.0352115931968946
2015-12-17,-0.007083414269304922
2015-12-18,-0.012787354506988202
2015-12-21,0.014282314180536826
2015-12-22,0.010787711659548727
2015-12-23,-0.0019283392407852817
2015-12-24,0.006995589747948117
2015-12-28,0.005127486020559013
2015-12-29,0.019187786861873057
2015-12-30,-0.004294949566223116
2015-12-31,-0.006453882914995823
2016-01-04,-0.03828957320916315
2016-01-05,0.007059999743114442
2016-01-06,-0.010178697023924266
2016-01-07,-0.03292693799823054
2016-01-08,-0.012041876378077965
2016-01-11,-0.007305990305157328
2016-01-12,0.00046673683788411857
2016-01-13,-0.040980417258622115
2016-01-14,0.049841000277712766
2016-01-15,-0.02580468532970015
2016-01-19,-0.012731791752493726
2016-01-20,-0.0018528811884043206
2016-01-21,-0.02699097592912625
2016-01-22,0.02609900490659056
2016-01-25,-0.025360728036894375
2016-01-26,-0.008508244694383493
2016-01-27,0.05152582021791052
2016-01-28,-0.02671455042692894
2016-01-29,0.026695767527556313
2016-02-01,0.0014283111840789342
2016-02-02,-0.027025102645972687
2016-02-03,0.016424848369868572
2016-02-04,0.010501780182701426
2016-02-05,-0.03443482285073973
2016-02-08,-0.04960957252256604
2016-02-09,-0.003110414985874499
2016-02-10,0.008840319238836658
2016-02-11,-0.02811259485996609
2016-02-12,0.008608382379737378
2016-02-16,0.03761826610730523
2016-02-17,0.035513863477731
2016-02-18,-0.024771362304294775
2016-02-19,0.009071631786347512
2016-02-22,0.016947179721570782
2016-02-23,-0.025730717689485316
2016-02-24,-0.006834198542075343
2016-02-25,0.019944035683332473
2016-02-26,0.008156981441101996
2016-02-29,-0.01916887970750014
2016-03-01,0.04425248583200747
2016-03-02,0.010188297629418308
2016-03-03,-0.018343890033233
2016-03-04,-0.01749557754149933
2016-03-07,0.021141117377629692
2016-03-08,-0.03057283530075028
2016-03-09,-0.021509473145453817
2016-03-10,-0.014433240978448447
2016-03-11,0.030836960654161638
2016-03-14,-0.007584512569379531
2016-03-15,-0.028862891336130625
2016-03-16,0.002037288791217895
2016-03-17,-0.01805931607970046
2016-03-18,0.018147867585601274
2016-03-21,0.021014391256576337
2016-03-22,0.013161592639834296
2016-03-23,-0.016112896917009567
2016-03-24,-0.002154846575461833
2016-03-28,-0.011504212597604369
2016-03-29,0.011598340612714031
2016-03-30,-0.0019632480539470976
2016-03-31,0.024156168169653602
2016-04-01,0.0008451183716706723
2016-04-04,0.013318496610492003
2016-04-05,0.006098198144046663
2016-04-06,0.052518682567088915
2016-04-07,-0.0233572937304537
2016-04-08,-0.008094132374349972
2016-04-11,-0.02082481412875037
2016-04-12,0.009125468109194346
2016-04-13,0.015395634917557688
2016-04-14,-0.004305793914656131
2016-04-15,-0.007613829010874484
2016-04-18,0.016461874963628942
2016-04-19,-0.007035077433933834
2016-04-20,-0.018856034507610753
2016-04-21,0.05156264131695809
2016-04-22,0.011087289112461374
2016-04-25,0.0076052133132200606
2016-04-26,-0.011058430152673604
2016-04-27,-0.005821847984984085
2016-04-28,0.003642037501119688
2016-04-29,-0.02166641749260534
2016-05-02,-0.004727400411414173
2016-05-03,7.303523509660792e-05
2016-05-04,-0.03869057275400445
2016-05-05,0.005700821024004377
2016-05-06,-0.003816830867893084
2016-05-09,0.024885355034723444
2016-05-10,0.011474166013493159
2016-05-11,-0.022029455321457503
2016-05-12,-0.016987871075479388
2016-05-13,-0.002588377670810882
2016-05-16,0.016143231714056405
2016-05-17,-0.010290770868539467
2016-05-18,0.0029220535949934234
2016-05-19,-0.021075360944914467
2016-05-20,0.019094010583248888
2016-05-23,0.004513397651815465
2016-05-24,0.03054557731340468
2016-05-25,0.024767383692964495
2016-05-26,0.00822305217229058
2016-05-27,0.002801448740857637
2016-05-31,0.024541186858459296
2016-06-01,-0.010043846173210857
2016-06-02,0.010145748510563157
2016-06-03,0.001725744593381373
2016-06-06,-0.0013438122650103468
2016-06-07,-0.12758762142830138
2016-06-08,0.0051807227534275135
2016-06-09,-0.014596496367805467
2016-06-10,-0.017288196578232218
2016-06-13,-0.00723194549215711
2016-06-14,-0.010845136439860736
2016-06-15,-0.011543207783863862
2016-06-16,0.013729013976056859
2016-06-17,-0.016433360945615205
2016-06-20,-0.0034423714416150775
2016-06-21,-0.01849277307778563
2016-06-22,0.006866978985045513
2016-06-23,0.017135502596270502
2016-06-24,-0.04023129260400815
2016-06-27,-0.01929961613172848
2016-06-28,0.017453241595811075
2016-06-29,0.04546647643705004
2016-06-30,0.012180334090258427
2016-07-01,0.013398354711117832
2016-07-05,-0.012364314084237327
2016-07-06,0.02251785719014099
2016-07-07,-0.000848518905379736
2016-07-08,0.016297968656385553
2016-07-11,0.004934302504244759
2016-07-12,0.003247039463130319
2016-07-13,-0.008564880658816443
2016-07-14,0.006688135114665483
2016-07-15,0.0293826583590433
2016-07-18,0.004610112421463919
2016-07-19,-0.006424446178895815
2016-07-20,0.009968425313215734
2016-07-21,0.07636907231145917
2016-07-22,0.01887054820999201
2016-07-25,-0.0014941715115893706
2016-07-26,-0.0010788152149266983
2016-07-27,0.004563815215984812
2016-07-28,0.0023582197377762792
2016-07-29,0.003113842508685849
2016-08-01,0.041044370010355324
2016-08-02,0.09369512651959755
2016-08-03,-0.026566869839856455
2016-08-04,-0.021099143762258854
2016-08-05,0.004450641872298489
2016-08-08,-0.0073110445026777215
2016-08-09,0.0024550280447450668
2016-08-10,-0.017651606365771233
2016-08-11,0.018195341749059235
2016-08-12,-0.0017488244778756101
2016-08-15,-0.001751888222882303
2016-08-16,9.572346882369409e-05
2016-08-17,0.0012762232127738748
2016-08-18,-0.0014020853710313697
2016-08-19,0.01094515483546532
2016-08-22,0.0
2016-08-23,0.004292843911559707
2016-08-24,-0.027783972349350816
2016-08-25,-0.008017264980453631
2016-08-26,0.004301799895592762
2016-08-29,-0.006619750319737938
2016-08-30,0.005651130046570474
2016-08-31,-0.007243489166685491
2016-09-01,0.001308752053443607
2016-09-02,0.024703452565922657
2016-09-06,-0.00931146702463681
2016-09-07,0.0052466420793249036
2016-09-08,-0.014633291659525094
2016-09-09,-0.03779288489132504
2016-09-12,0.022154668771943165
2016-09-13,-0.01734619684291394
2016-09-14,0.008002437219685632
2016-09-15,0.010107070592523915
2016-09-16,0.005580881053202091
2016-09-19,-0.0033168360094382177
2016-09-20,0.011696829630869043
2016-09-21,0.01612119330344619
2016-09-22,0.009006402431390281
2016-09-23,-0.0070836727029708335
2016-09-26,-0.00882967357671438
2016-09-27,0.015202347633247681
2016-09-28,-0.012653835887752263
2016-09-29,-0.015359810662275208
2016-09-30,0.023709856854413847
2016-10-03,-0.004600205881294839
2016-10-04,-0.0003529810098371611
2016-10-05,-0.0057146485055665774
2016-10-06,-0.011979405316187575
2016-10-07,-0.0013072123574303651
2016-10-10,-0.0032723584279058526
2016-10-11,-0.020650739093690307
2016-10-12,-0.021521901350569084
2016-10-13,0.00866794140390903
2016-10-14,-0.013280811159517625
2016-10-17,0.00402758494917177
2016-10-18,0.011588350566150485
2016-10-19,0.00030512407793059637
2016-10-20,0.01531472788959487
2016-10-21,-0.030067441952595364
2016-10-24,0.00044729016185285353
2016-10-25,-0.0164385404751477
2016-10-26,0.03657339669607729
2016-10-27,-0.018788291733067175
2016-10-28,-0.02492350935030263
2016-10-31,-0.012198638393616013
2016-11-01,0.008494556874254044
2016-11-02,-0.018757035103207476
2016-11-03,-0.013597415416802816
2016-11-04,0.012834143445677793
2016-11-07,0.06722019897901621
2016-11-08,-6.761725864978807e-05
2016-11-09,0.0820702934611961
2016-11-10,0.014193737112605298
2016-11-11,-0.016091249441788857
2016-11-14,0.0072372880869766565
2016-11-15,0.003390451867866906
2016-11-16,-0.015283008497109063
2016-11-17,0.005194377233396219
2016-11-18,-0.007203219169742203
2016-11-21,0.004164060959680693
2016-11-22,-0.0006597825076145591
2016-11-23,-0.038288621032503634
2016-11-25,-0.002386102985082683
2016-11-28,-0.004652730573192487
2016-11-29,-0.0033248066682586286
2016-11-30,-0.028734623658688507
2016-12-01,0.005814912818337348
2016-12-02,0.00476706899698609
2016-12-05,-0.0234530137738308
2016-12-06,0.003238930595591105
2016-12-07,-0.0201264452377915
2016-12-08,0.014861622619591452
2016-12-09,-0.006113212264326484
2016-12-12,-0.004447992591875338
2016-12-13,0.0031066169108016073
2016-12-14,-0.003932092920916008
2016-12-15,0.002515288107259872
2016-12-16,-0.001986295855992193
2016-12-19,-0.026641079069192553
2016-12-20,0.024464639641981867
2016-12-21,-0.008683816023422386
2016-12-22,-0.00014121023422786205
2016-12-23,0.015755789520893293
2016-12-27,0.012485640987486057
2016-12-28,-0.006423451320939799
2016-12-29,-0.0076750258278414085
2016-12-30,-0.01201969209387077
2017-01-03,0.02866917719082651
2017-01-04,0.00802165303361213
2017-01-05,-0.0016323090925884909
2017-01-06,0.004871044861888718
2017-01-09,0.013627081402277641
2017-01-10,-0.0041133720618716785
2017-01-11,-0.035864276459592115
2017-01-12,0.0022987833784366973
2017-01-13,-0.010494454352320881
2017-01-17,-0.0061105890583845746
2017-01-18,0.002119980089871687
2017-01-19,-0.011494585580284822
2017-01-20,0.00110575192382667
2017-01-23,-0.016532511180409215
2017-01-24,-0.007970370904348378
2017-01-25,-0.0021182421821973607
2017-01-26,0.02067788250620306
2017-01-27,-0.002438320332897481
2017-01-30,-0.007727953569314994
2017-01-31,0.004274406600799807
2017-02-01,0.016051119476917064
2017-02-02,-0.061983000119821274
2017-02-03,0.0016652250808444347
2017-02-06,0.0009067526436670192
2017-02-07,0.004529771140631134
2017-02-08,0.009883149928921142
2017-02-09,0.006325862427652096
2017-02-10,0.01597399528627319
2017-02-13,0.01510406809209397
2017-02-14,0.022336993670100114
2017-02-15,0.026302867414968345
2017-02-16,-0.008577124248166812
2017-02-17,-0.004101617969113236
2017-02-21,-0.007060318847112779
2017-02-22,0.002544478918990567
2017-02-23,-0.010012880554606585
2017-02-24,0.0013345210985513667
2017-02-27,0.02104303264213092
2017-02-28,-0.008690271483062229
2017-03-01,0.016146928494651158
2017-03-02,0.0011252354950452848
2017-03-03,0.014510064439396508
2017-03-06,-0.007352702355309493
2017-03-07,-0.0154231127041623
2017-03-08,0.010271350641304133
2017-03-09,-0.0035023251117779486
2017-03-10,-0.0027980868458677977
2017-03-13,0.0024295852600009216
2017-03-14,-0.00163854229843452
2017-03-15,0.0005813021062837098
2017-03-16,-0.04674693312120637
2017-03-17,-0.010288196175434972
2017-03-20,-0.00467242044997207
2017-03-21,0.003602695763942343
2017-03-22,0.007541921417819619
2017-03-23,-0.00885303018787853
2017-03-24,-0.0021422473041845524
2017-03-27,0.0014918988835688207
2017-03-28,-0.004069416815236981
2017-03-29,-0.02035674317047942
2017-03-30,0.0019737041734859684
2017-03-31,0.016204623164731702
2017-04-03,-0.002669925208386603
2017-04-04,0.0056840653455998424
2017-04-05,-0.013856432060550872
2017-04-06,0.0018488389124620142
2017-04-07,-0.008156755869063836
2017-04-10,0.002121001686966828
2017-04-11,-0.002413642502591129
2017-04-12,0.0010050978499334118
2017-04-13,0.01100695860211065
2017-04-17,0.00798139940850584
2017-04-18,-0.010545463454071036
2017-04-19,0.0028765259210898897
2017-04-20,0.001912146094739775
2017-04-21,0.0017617668699343447
2017-04-24,0.014362068128865646
2017-04-25,0.036227804043761136
2017-04-26,-0.02408589811178008
2017-04-27,-0.012179453990649014
2017-04-28,-0.01938032225908415
2017-05-01,-0.00066366535692719
2017-05-02,0.0011437758181380708
2017-05-03,7.366777453254869e-05
2017-05-04,-0.010170914641195794
2017-05-05,-0.02401344773069547
2017-05-08,-0.006599200873653732
2017-05-09,0.0033023013102682075
2017-05-10,-0.012859711295393428
2017-05-11,-0.01461701044888597
2017-05-12,0.0027149417980598667
2017-05-15,0.014479683308870062
2017-05-16,-0.0034424791515941244
2017-05-17,-0.02445279441217063
2017-05-18,0.005848656171407507
2017-05-19,-0.01075907300727974
2017-05-22,-0.00019994023147673623
2017-05-23,-0.007758707545625132
2017-05-24,0.021080191853590335
2017-05-25,-0.0014210737289286346
2017-05-26,-0.008578084984282808
2017-05-30,-0.016985684664229672
2017-05-31,0.004989093128191069
2017-06-01,0.01860596735221498
2017-06-02,0.016918887911324676
2017-06-05,0.007208284229540229
2017-06-06,-0.005183738251027581
2017-06-07,-0.006727371915118074
2017-06-08,0.00681212387678265
2017-06-09,0.01057666554684622
2017-06-12,0.008541962284037918
2017-06-13,-0.0026323755766216594
2017-06-14,-0.030793427806062645
2017-06-15,0.00651225159676172
2017-06-16,-0.012861731332231341
2017-06-19,0.03495671271841916
2017-06-20,0.020956441529158543
2017-06-21,0.047368443998178966
2017-06-22,0.007071073860533739
2017-06-23,-0.0008910432101572052
2017-06-26,-0.0018193841049494175
2017-06-27,-0.03059217909753653
2017-06-28,0.012497749855990836
2017-06-29,-0.010049554392713156
2017-06-30,-0.0019126803071602971
2017-07-03,0.00427477787709396
2017-07-05,0.01904448352647581
2017-07-06,-0.020705052669774404
2017-07-07,0.007243717026769181
2017-07-10,-0.0012777209976050363
2017-07-11,-0.006652448629168584
2017-07-12,0.01221657597636927
2017-07-13,0.011923800128713413
2017-07-14,0.008801596263690481
2017-07-17,0.006552460218253842
2017-07-18,-0.00017685403873402006
2017-07-19,-0.0023000491240127152
2017-07-20,-0.0018088659107788896
2017-07-21,0.0052587086892037505
2017-07-24,0.006291526561628569
2017-07-25,-0.0061117691511997085
2017-07-26,0.04470594528729577
2017-07-27,-0.02591243031057089
2017-07-28,-0.001771174662282382
2017-07-31,0.0074798005782881205
2017-08-01,0.005386917981702544
2017-08-02,-0.010819144642003065
2017-08-03,-0.006631957160102009
2017-08-04,0.0076199542230988015
2017-08-07,0.00950505032219362
2017-08-08,-0.0060135388518403055
2017-08-09,-0.0017977581196632064
2017-08-10,-0.02628661285099343
2017-08-11,0.00899875096646241
2017-08-14,0.008354466928854443
2017-08-15,0.0065374085459464215
2017-08-16,0.021394737625897386
2017-08-17,-0.0328481147497518
2017-08-18,-0.009317292345659145
2017-08-21,0.004897629047164287
2017-08-22,0.012608184358725127
2017-08-23,-0.014229863821481503
2017-08-24,0.009941966504951383
2017-08-25,-0.0013663150525795587
2017-08-28,0.025398127749884702
2017-08-29,0.004379058613589448
2017-08-30,0.034641371663224785
2017-08-31,0.042172831468621386
2017-09-01,0.014057405361862063
2017-09-05,-0.016136640714541572
2017-09-06,0.0048443746456823256
2017-09-07,0.020607539849981427
2017-09-08,0.007502293058263776
2017-09-11,0.0006435877219324038
2017-09-12,0.00964657871640573
2017-09-13,-0.017107023587831893
2017-09-14,-0.0012034690496841582
2017-09-15,-0.00741516983664714
2017-09-18,-0.00958730310719591
2017-09-19,-0.0007857187936224364
2017-09-20,0.00336554382684473
2017-09-21,-0.01244514489248627
2017-09-22,0.01088782874352301
2017-09-25,-0.002983048781457831
2017-09-26,-0.001417316598501639
2017-09-27,-0.013435973627791808
2017-09-28,-0.008951367973907831
2017-09-29,0.0100645003780242
2017-10-02,0.009740733131416324
2017-10-03,0.003858687316600884
2017-10-04,-0.00778222724945854
2017-10-05,0.03753326655231137
2017-10-06,0.002264861278297392
2017-10-09,0.0046720371563708785
2017-10-10,0.011610518504777012
2017-10-11,0.001081680989289291
2017-10-12,0.00036014020921482093
2017-10-13,0.012990960731931178
2017-10-16,-0.005805064232973334
2017-10-17,0.026185679029764986
2017-10-18,0.0003192886207006307
2017-10-19,-0.006268423091015052
2017-10-20,-0.012616106403869565
2017-10-23,-0.02824613468839443
2017-10-24,-0.03901986693945325
2017-10-25,-0.0034523051340147326
2017-10-26,-0.02224764707000615
2017-10-27,0.00032497588472590877
2017-10-30,0.026190933302023156
2017-10-31,-0.013109513270701756
2017-11-01,0.013059126215731354
2017-11-02,-0.020048829283187297
2017-11-03,0.015320041517321359
2017-11-06,0.004233738174851842
2017-11-07,-0.006022740321210862
2017-11-08,-0.003157255888091015
2017-11-09,-0.008381838984377166
2017-11-10,0.0015486224014742422
2017-11-13,0.01697586964381803
2017-11-14,-0.019068097863885525
2017-11-15,0.0019051190972891874
2017-11-16,0.011924752551204731
2017-11-17,-3.188026394917998e-05
2017-11-20,-0.014364460770424747
2017-11-21,-0.0012925544740165495
2017-11-22,0.0023943255038521016
2017-11-24,-0.0026791045996434892
2017-11-27,0.008932937679129171
2017-11-28,0.01735477326995838
2017-11-29,0.008891898456165226
2017-11-30,0.006907182246773225
2017-12-01,-0.00875316511991675
2017-12-04,-0.006106191231445179
2017-12-05,0.007781982571520407
2017-12-06,-0.016287840480847193
2017-12-07,0.015604155612296555
2017-12-08,0.019401012445961374
2017-12-11,0.006937440040034382
2017-12-12,-0.0008535767470623234
2017-12-13,0.009031247765303174
2017-12-14,-0.021650400190832864
2017-12-15,0.01356827326245047
2017-12-18,-0.00606815338037503
2017-12-19,0.0032826407932791124
2017-12-20,0.01972360229870107
2017-12-21,-0.032836573505705235
2017-12-22,-0.009363726641897663
2017-12-26,0.0008763655064065734
2017-12-27,0.0009069002002279891
2017-12-28,0.000812257450238052
2017-12-29,-0.005494269415360575
2018-01-02,0.048968847489898826
2018-01-03,0.01699731408428584
2018-01-04,0.0004118997450208717
2018-01-05,0.007353157657014053
2018-01-08,-0.037490136074061264
2018-01-09,0.020354896342528628
2018-01-10,0.001070329066533704
2018-01-11,-0.01083984878608979
2018-01-12,0.008646845466361741
2018-01-16,0.008632218458433094
2018-01-17,0.01776594040205759
2018-01-18,-0.0012468254178944482
2018-01-19,-0.005893620848066883
2018-01-22,0.01527411854324523
2018-01-23,-0.0025601616929442628
2018-01-24,-0.0007209805335256503
2018-01-25,0.020894632711038863
2018-01-26,0.04005770853995294
2018-01-29,-0.025631248353991
2018-01-30,-0.016430524625994147
2018-01-31,-0.01355681905029471
2018-02-01,-0.005203983701730253
2018-02-02,-0.006271715109058884
2018-02-05,-0.045138555739116404
2018-02-06,0.013858815835045446
2018-02-07,-0.017935381138768025
2018-02-08,-0.04619292553110055
2018-02-09,0.016004330150483526
2018-02-12,-0.00047349547655273216
2018-02-13,0.0011369274737424995
2018-02-14,-0.06596423958576425
2018-02-15,0.011145698663227455
2018-02-16,-0.025085208240826495
2018-02-20,-0.015143670072634952
2018-02-21,-0.004696489984990171
2018-02-22,-0.004508942738208566
2018-02-23,0.02798357251859973
2018-02-26,-0.009460991274065633
2018-02-27,0.0003103214884319083
2018-02-28,-0.0038263214263585255
2018-03-01,-0.02297651944786827
2018-03-02,0.016327201175523998
2018-03-05,-3.477574694743524e-05
2018-03-06,-0.003380383967376499
2018-03-07,-0.005035325498589094
2018-03-08,0.0005271451886552647
2018-03-09,0.0049527684499548474
2018-03-12,-0.021670786699626965
2018-03-13,0.011932820331271188
2018-03-14,0.008755864538323
2018-03-15,0.003429969838097291
2018-03-16,0.003208869448850571
2018-03-19,-0.032160490080778925
2018-03-20,0.004705958190796666
2018-03-21,-0.008545424032637028
2018-03-22,-0.01947417407796559
2018-03-23,-0.04325281964043837
2018-03-26,0.031022977637102045
2018-03-27,-0.011334856102002022
2018-03-28,0.025116924008630415
2018-03-29,0.007357810117393004
2018-04-02,-0.025308569463208475
2018-04-03,-0.001536227058361317
2018-04-04,0.022215485837922655
2018-04-05,-0.02723929176362594
2018-04-06,-0.027662528439633682
2018-04-09,-0.0005045794135152271
2018-04-10,0.029395804780874224
2018-04-11,0.0033950503938942056
2018-04-12,0.005451378849834043
2018-04-13,-0.007665225000952791
2018-04-16,-0.008591239952623564
2018-04-17,0.006233190451689463
2018-04-18,0.012389041659289335
2018-04-19,-0.0074991970107051165
2018-04-20,-0.011277348033593926
2018-04-23,-0.0141434163793146
2018-04-24,0.010991154021153138
2018-04-25,0.027846723175700028
2018-04-26,0.01636657244291695
2018-04-27,0.010735421743458096
2018-04-30,-0.011560628000628848
2018-05-01,0.00369144453770498
2018-05-02,-0.0017478624025106804
2018-05-03,-0.028052392311792462
